ObjectID,Loc_name,Status,Score,Match_type,Match_addr,Xmin,Xmax,Ymin,Ymax,Addr_type,ARC_SingleLine,datum_čas_odtahu,místo_nařízeného_odtahu,důvod_nařízeného_odtahu,ulice,X,Y
1487,ul_co,M,100,A,Zahradnická 1,0,0,0,0,Address,Zahradnická 1,2013-09-10 15:00:00.000,"Zahradnická 1, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Zahradnická 1,16.5982470176076,49.1879653499498
1488,ul_co_zn,M,100,A,Pekařská 14,0,0,0,0,Address,Pekařská 14,2013-09-10 15:15:00.000,"Pekařská 14, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Pekařská 14,16.6029087400149,49.1923665555357
1489,ul_co_zn,M,100,A,Moravské náměstí 9,0,0,0,0,Address,Moravské náměstí 9,2013-09-10 15:37:00.000,"Moravské náměstí 9-naproti, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Moravské náměstí 9,16.6055934581474,49.1988035459591
1490,ul_co_zn,M,100,A,Údolní 35,0,0,0,0,Address,Údolní 35,2013-09-10 16:20:00.000,"Údolní 35, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Údolní 35,16.5985062539133,49.1977774221331
1491,ul_co_zn,M,100,A,Údolní 21,0,0,0,0,Address,Údolní 21,2013-09-10 16:20:00.000,"Údolní 21, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Údolní 21,16.6001420862641,49.1971222643085
1492,ul_co_zn,M,100,A,Bulharská 43,0,0,0,0,Address,Bulharská 43,2013-09-10 16:27:00.000,"Bulharská 43, Brno-Královo Pole","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Bulharská 43,16.590523555779,49.2267865437685
1493,ul_co_zn,M,100,A,Zemědělská 6,0,0,0,0,Address,Zemědělská 6,2013-09-10 19:18:00.000,"Zemědělská 6, Brno-Černá Pole","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Zemědělská 6,16.6154227264142,49.2090257907894
1494,ul_co_zn,M,100,A,Lidická 57,0,0,0,0,Address,Lidická 57,2013-09-10 19:55:00.000,"Lidická 57, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Lidická 57,16.6057239954023,49.2047845785184
1495,ul_co_zn,M,100,A,Lidická 49,0,0,0,0,Address,Lidická 49,2013-09-10 20:35:00.000,"Lidická 49, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Lidická 49,16.6059695703597,49.2043245857038
1496,ul_co_zn,M,100,A,Biskupská 8,0,0,0,0,Address,Biskupská 8,2013-09-10 21:55:00.000,"Biskupská 8, Brno","§ 27 odst. 1 písm. o) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Biskupská 8,16.6064552301909,49.1917025190162
1497,ul_co_zn,M,100,A,Oderská 4,0,0,0,0,Address,Oderská 4,2013-09-10 22:45:00.000,"Oderská 4, Brno-Starý Lískovec","§ 25 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Oderská 4,16.5625119742827,49.1700612841264
1498,ul_co_zn,M,100,A,Helfertova 34a,0,0,0,0,Address,Helfertova 34a,2013-09-11 03:14:00.000,"Helfertova 34a, Brno-Černá Pole","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Helfertova 34a,16.6216560127261,49.2063315587963
1499,ul_co_zn,M,100,A,Pekařská 29,0,0,0,0,Address,Pekařská 29,2013-09-11 09:40:00.000,"Pekařská 29, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Pekařská 29,16.6022423149748,49.1920270554175
1500,ul_co_zn,M,100,A,Údolní 33,0,0,0,0,Address,Údolní 33,2013-09-11 10:55:00.000,"Údolní 33, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Údolní 33,16.5987673889882,49.1977022392576
1501,ulice,M,100,A,Údolní,0,0,0,0,Address,Údolní,2013-09-11 11:00:00.000,"Údolní-20 naproti, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Údolní,16.6015042996936,49.1965816290713
1502,ul_co_zn,M,100,A,Údolní 33,0,0,0,0,Address,Údolní 33,2013-09-11 12:25:00.000,"Údolní 33, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Údolní 33,16.5987673889882,49.1977022392576
1503,ul_co_zn,M,100,A,Sedlákova 45,0,0,0,0,Address,Sedlákova 45,2013-09-11 13:55:00.000,"Sedlákova 45, Brno-Stránice","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Sedlákova 45,16.5770846980079,49.201913723481
1504,ul_co_zn,M,100,A,Údolní 35,0,0,0,0,Address,Údolní 35,2013-09-11 14:25:00.000,"Údolní 35, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Údolní 35,16.5985062539133,49.1977774221331
1505,ul_co_zn,M,100,A,Moravské náměstí 9,0,0,0,0,Address,Moravské náměstí 9,2013-09-11 14:55:00.000,"Moravské náměstí 9-naproti, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Moravské náměstí 9,16.6055934581474,49.1988035459591
1506,ul_co_zn,M,100,A,Údolní 33,0,0,0,0,Address,Údolní 33,2013-09-11 15:45:00.000,"Údolní 33, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Údolní 33,16.5987673889882,49.1977022392576
1507,ul_co_zn,M,100,A,Údolní 20,0,0,0,0,Address,Údolní 20,2013-09-11 17:00:00.000,"Údolní 20, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Údolní 20,16.5993969640568,49.1978139169851
1508,ul_co_zn,M,100,A,Údolní 25,0,0,0,0,Address,Údolní 25,2013-09-11 17:00:00.000,"Údolní 25, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Údolní 25,16.5997171990413,49.197296457623
1509,ul_co_zn,M,100,A,Údolní 25,0,0,0,0,Address,Údolní 25,2013-09-11 17:00:00.000,"Údolní 25, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Údolní 25,16.5997171990413,49.197296457623
1510,ul_co_zn,M,100,A,třída Kpt. Jaroše 26,0,0,0,0,Address,třída Kpt. Jaroše 26,2013-09-11 20:00:00.000,"třída Kpt. Jaroše 26, Brno-Černá Pole","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",třída Kpt. Jaroše 26,16.6108984722567,49.2036513946541
1511,ul_co_zn,M,100,A,Jugoslávská 60,0,0,0,0,Address,Jugoslávská 60,2013-09-11 21:15:00.000,"Jugoslávská 60-naproti, Brno-Černá Pole","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Jugoslávská 60,16.6227008682776,49.2081250395323
1512,ul_co_zn,M,100,A,Jana Uhra 13,0,0,0,0,Address,Jana Uhra 13,2013-09-11 22:25:00.000,"Jana Uhra 13, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Jana Uhra 13,16.5962616689647,49.2023456128113
1513,ul_co_zn,M,100,A,Jana Uhra 28,0,0,0,0,Address,Jana Uhra 28,2013-09-11 23:50:00.000,"Jana Uhra 28-naproti, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Jana Uhra 28,16.5931676908057,49.2021853932158
1514,ul_co_zn,M,100,A,Gorkého 26,0,0,0,0,Address,Gorkého 26,2013-09-12 00:30:00.000,"Gorkého 26-naproti, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Gorkého 26,16.5963723826908,49.1996630870929
1515,ul_co_zn,M,100,A,Hrnčířská 20,0,0,0,0,Address,Hrnčířská 20,2013-09-12 02:40:00.000,"Hrnčířská 20, Brno-Ponava","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Hrnčířská 20,16.5966064140512,49.2090988185995
1516,ul_co_zn,M,100,A,Hrnčířská 37,0,0,0,0,Address,Hrnčířská 37,2013-09-12 03:45:00.000,"Hrnčířská 37, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Hrnčířská 37,16.5980461739614,49.2089685726609
1517,ulice,M,100,A,Hrnčířská,0,0,0,0,Address,Hrnčířská,2013-09-12 04:25:00.000,"Hrnčířská, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Hrnčířská,16.6024627264283,49.2103575856386
1518,ul_co_zn,M,100,A,Purkyňova 114,0,0,0,0,Address,Purkyňova 114,2013-09-12 08:21:00.000,"Purkyňova 114, Brno-Královo Pole","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Purkyňova 114,16.5832368221509,49.2248387096293
1519,ul_co_zn,M,100,A,Špitálka 2,0,0,0,0,Address,Špitálka 2,2013-09-12 08:30:00.000,"Špitálka 2-naproti, Brno-Zábrdovice","§ 25 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Špitálka 2,16.6233467510883,49.1975543202776
1520,ul_co_zn,M,100,A,Údolní 35,0,0,0,0,Address,Údolní 35,2013-09-12 08:40:00.000,"Údolní 35, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Údolní 35,16.5985062539133,49.1977774221331
1521,ul_co_zn,M,100,A,Lidická 48,0,0,0,0,Address,Lidická 48,2013-09-12 09:05:00.000,"Lidická 48, Brno-Černá Pole","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Lidická 48,16.6069349113945,49.2040550655661
1522,ul_co_zn,M,100,A,Údolní 33,0,0,0,0,Address,Údolní 33,2013-09-12 09:15:00.000,"Údolní 33, Brno","§ 27 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. k) zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Údolní 33,16.5987673889882,49.1977022392576
